book	chapter	verse	anchor	references
2 Cor	11	9	burdensome	2 Cor 12:14-16|1 Thess 2:6
2 Cor	11	10	the truth	2 Cor 11:31|2 Cor 1:23|2 Cor 12:19|Rom 1:9|Rom 9:1|Gal 1:20|1 Thess 2:5,10|1 Tim 2:7
2 Cor	11	10	no man shall stop me of this boasting	2 Cor 11:12,16-17|2 Cor 10:15|1 Cor 9:15-18
2 Cor	11	10	the regions	2 Cor 1:1|2 Cor 9:2|Acts 18:12,27|Rom 16:5|1 Cor 16:15|1 Thess 1:7-8
2 Cor	11	11	because	2 Cor 6:11-12|2 Cor 7:3|2 Cor 12:15
2 Cor	11	11	God	2 Cor 11:10|2 Cor 12:2-3|Josh 22:22|Ps 44:21|John 2:24-25|John 21:17|Acts 15:8|Heb 4:13|Rev 2:23
2 Cor	11	12	what	2 Cor 11:9|2 Cor 1:17|Job 23:13
2 Cor	11	12	that I may	1 Cor 9:12|1 Tim 5:14
2 Cor	11	12	them	Gal 1:7|Phil 1:15-30
2 Cor	11	12	they glory	2 Cor 11:18|2 Cor 5:12|2 Cor 10:17|1 Cor 5:6|Gal 6:13-14
2 Cor	11	13	false	2 Cor 11:15|2 Cor 2:17|2 Cor 4:2|Matt 25:24|Acts 15:1,24|Acts 20:30|Rom 16:18|Gal 1:7|Gal 2:4|Gal 4:17|Gal 6:12|Eph 4:14|Phil 1:15-16|Col 2:4,8|1 Tim 1:4-7|1 Tim 4:1-3|1 Tim 6:3-5|2 Tim 2:17-19|2 Tim 3:5-9|2 Tim 4:3-4|2 Pet 2:1-3|1 John 2:18|1 John 4:1|2 John 1:7-11|Jude 1:4|Rev 2:2,9,20|Rev 19:20
2 Cor	11	13	deceitful	Phil 3:2|Titus 1:10-11
2 Cor	11	14	for	2 Cor 11:3|2 Cor 2:11|Gen 3:1-5|Matt 4:1-10|Gal 1:8|Rev 12:9
2 Cor	11	15	no	2 Kgs 5:13|1 Cor 9:11
2 Cor	11	15	his	2 Cor 11:13|Acts 13:10|Eph 6:12|Rev 9:11|Rev 13:2,14|Rev 19:19-21|Rev 20:2-3,7-10
2 Cor	11	15	the ministers	2 Cor 11:23|2 Cor 3:9
2 Cor	11	15	whose	Isa 9:14-15|Jer 5:31|Jer 23:14-15|Jer 28:15-17|Jer 29:32|Ezek 13:10-15,22|Matt 7:15-16|Gal 1:8-9|Phil 3:19|2 Thess 2:8-12|2 Pet 2:3,13-22|Jude 1:4,10-13
2 Cor	11	16	Let	2 Cor 11:21-23|2 Cor 12:6,11
2 Cor	11	16	receive me	2 Cor 11:1,19
2 Cor	11	17	I speak it	1 Cor 7:6,12
2 Cor	11	17	foolishly	2 Cor 11:18-27|2 Cor 9:4|Phil 3:3-6
2 Cor	11	18	many	2 Cor 11:12,21-23|2 Cor 10:12-18|Jer 9:23-24|1 Cor 4:10|1 Pet 1:24
2 Cor	11	18	I will	2 Cor 12:5-6,9,11
2 Cor	11	19	seeing	1 Cor 4:10|1 Cor 8:1|1 Cor 10:15|Rev 3:17
2 Cor	11	20	if a man bring	2 Cor 1:24|Gal 2:4|Gal 4:3,9,25|Gal 5:1,10|Gal 6:12
2 Cor	11	20	take	Rom 16:17-18|Phil 3:19|1 Thess 2:5
2 Cor	11	20	a man smite	Isa 50:6|Lam 3:30|Luke 6:29
2 Cor	11	21	as though	2 Cor 10:1-2,10|2 Cor 13:10
2 Cor	11	21	whereinsoever	2 Cor 11:22-27|Phil 3:3-6
2 Cor	11	21	I speak	2 Cor 11:17,23
2 Cor	11	22	Hebrews	Exod 3:18|Exod 5:3|Exod 7:16|Exod 9:1,13|Exod 10:3|Acts 22:3|Rom 11:1|Phil 3:5
2 Cor	11	22	the seed	Gen 17:8-9|2 Chr 20:7|Matt 3:9|John 8:33-39|Rom 4:13-18
2 Cor	11	23	ministers	2 Cor 3:6|2 Cor 6:4|1 Cor 3:5|1 Cor 4:1|1 Thess 3:2|1 Tim 4:6
2 Cor	11	23	I am	2 Cor 11:5|2 Cor 12:11-12
2 Cor	11	23	in labours	1 Cor 15:10|Col 1:29
2 Cor	11	23	in stripes	2 Cor 11:24-25|2 Cor 6:4-5|Acts 9:16
2 Cor	11	23	in prison	Acts 9:16|Acts 16:24|Acts 20:23|Acts 21:11|Acts 24:26-27|Acts 25:14|Acts 27:1|Acts 28:16,30|Eph 3:1|Eph 4:1|Eph 6:20|Phil 1:13|2 Tim 1:8,16|2 Tim 2:9|Phlm 1:9|Heb 10:34
2 Cor	11	23	in deaths	2 Cor 1:9-10|2 Cor 4:11|2 Cor 6:9|Acts 14:19|1 Cor 15:30-32|Phil 2:17|Col 1:24
2 Cor	11	24	forty	Deut 25:2-3|Matt 10:17|Mark 13:9
2 Cor	11	25	I beaten	Acts 16:22-23,33,37|Acts 22:24
2 Cor	11	25	once	Matt 21:35|Acts 7:58-59|Acts 14:5,19|Heb 11:37
2 Cor	11	25	thrice	Acts 27:1-44
2 Cor	11	26	journeyings	Acts 9:23,26-30|Acts 11:25-26|Acts 13:1-14|Acts 15:2-4,40-41|Acts 16:1-18|Acts 18:18-23|Acts 19:1|Acts 20:1-6|Rom 15:19,24-28|Gal 1:17-21
2 Cor	11	26	in perils by mine	Acts 9:23-25,29|Acts 13:50|Acts 20:3,19|Acts 21:28-31|Acts 23:12-22|Acts 25:3|Acts 28:10-11|1 Thess 2:15-16
2 Cor	11	26	in perils by the	2 Cor 1:8-10|Acts 14:5,19|Acts 16:19-24|Acts 19:23-41|1 Cor 15:32
2 Cor	11	26	in perils in the city	2 Cor 11:32|Acts 9:24|Acts 17:5
2 Cor	11	27	weariness	2 Cor 11:23|2 Cor 6:5|Acts 20:5-11,34-35|1 Thess 2:9|2 Thess 3:8
2 Cor	11	27	in watchings	Acts 20:31
2 Cor	11	27	in hunger	Jer 38:9|1 Cor 4:11-12|Phil 4:12
2 Cor	11	27	fastings	2 Cor 6:5|Acts 13:2-3|Acts 14:23|1 Cor 7:5
2 Cor	11	27	nakedness	Rom 8:35-36|Heb 11:37|Jas 2:15-16
2 Cor	11	28	the care	Acts 15:36,40-41|Acts 18:23|Acts 20:2,18-35|Rom 1:14|Rom 11:13|Rom 15:16|Rom 16:4|Col 2:1
2 Cor	11	29	is weak	2 Cor 2:4-5|2 Cor 7:5-6|2 Cor 13:9|Ezra 9:1-3|Rom 12:15|Rom 15:1|1 Cor 8:13|1 Cor 9:22|1 Cor 12:26|Gal 6:2|1 Thess 3:5-8
2 Cor	11	29	and I burn	2 Cor 11:13-15|Num 25:6-11|Neh 5:6-13|Neh 13:15-20,23-25|John 2:17|1 Cor 5:1-5|1 Cor 6:5-7,15-18|1 Cor 11:22|1 Cor 15:12-34,36|Gal 1:7-10|Gal 2:4-6,14|Gal 3:1-3|Gal 4:8-20|Gal 5:2-4|2 John 1:10-11|Jude 1:3-4|Rev 2:2,20|Rev 3:15-18
2 Cor	11	30	must	2 Cor 11:16-18|2 Cor 12:1,11|Prov 25:27|Prov 27:2|Jer 9:23-24
2 Cor	11	30	I will	2 Cor 12:5-10|Col 1:24
2 Cor	11	31	God	2 Cor 1:3,23|John 10:30|John 20:17|Rom 1:9|Rom 9:1|Eph 1:3|Eph 3:14|Gal 1:2-3|Col 1:3|1 Thess 2:5|1 Pet 1:3
2 Cor	11	31	which	Neh 9:5|Ps 41:13|Rom 1:25|Rom 9:5|1 Tim 1:11,17|1 Tim 6:16
2 Cor	11	32	Damascus	2 Cor 11:26|Acts 9:24-25
2 Cor	11	33	I let	Josh 2:18|1 Sam 19:12
2 Cor	12	1	expedient	2 Cor 8:10|John 16:7|John 18:14|1 Cor 6:12|1 Cor 10:23
2 Cor	12	1	to glory	2 Cor 12:11|2 Cor 11:16-30
2 Cor	12	1	visions	2 Cor 12:7|Num 12:6|Ezek 1:1-28|Ezek 11:24|Dan 10:5-10|Joel 2:28-29|Acts 9:10-17|Acts 18:9|Acts 22:17-21|Acts 23:11|Acts 26:13-19|Gal 1:12|Gal 2:2|1 John 5:20
2 Cor	12	2	knew	2 Cor 12:3,5
2 Cor	12	2	in Christ	2 Cor 5:17,21|2 Cor 13:5|Isa 45:24-25|John 6:56|John 15:4-6|John 17:21-23|Rom 8:1|Rom 16:7|1 Cor 1:30|Gal 1:22|Gal 5:6
2 Cor	12	2	in the	2 Cor 5:6-8|1 Kgs 18:12|2 Kgs 2:16|Ezek 8:1-3|Ezek 11:24|Acts 8:39-40|Acts 22:17|Phil 1:22-23|Rev 1:10|Rev 4:2
2 Cor	12	2	God	2 Cor 12:3|2 Cor 11:11
2 Cor	12	2	caught	2 Cor 12:4|Luke 24:51|1 Thess 4:17|Heb 9:24|Rev 12:5
2 Cor	12	2	third	Gen 1:14-20|1 Kgs 8:27|Isa 57:15
2 Cor	12	4	paradise	Ezek 31:9|Luke 23:43|Rev 2:7
2 Cor	12	5	yet	2 Cor 12:9-10|2 Cor 11:30
2 Cor	12	6	I would	2 Cor 10:8|2 Cor 11:16|1 Cor 3:5,9-10
2 Cor	12	6	I will	2 Cor 1:18|2 Cor 11:31|Job 24:25|Rom 9:1
2 Cor	12	6	above that	2 Cor 12:7|2 Cor 10:9-10
2 Cor	12	7	lest	2 Cor 10:5|2 Cor 11:20|Deut 8:14|Deut 17:20|2 Chr 26:16|2 Chr 32:25-26,31|Dan 5:20|1 Tim 3:6
2 Cor	12	7	a thorn	Gen 32:25,31|Judg 2:3|Ezek 28:24|Gal 4:13
2 Cor	12	7	the messenger	Job 2:7|Luke 13:16|1 Cor 5:5
2 Cor	12	7	to buffet	Matt 26:67|1 Cor 4:11
2 Cor	12	8	I besought	Deut 3:23-27|1 Sam 15:11|2 Sam 12:16-18|Ps 77:2-11|Matt 20:21-22|Matt 26:39-44|Heb 5:7
2 Cor	12	9	My grace	2 Cor 12:10|2 Cor 3:5-6|Exod 3:11-12|Exod 4:10-15|Deut 33:25-27|Josh 1:9|Isa 43:2|Jer 1:6-9|Matt 10:19-20|Luke 21:15|1 Cor 10:13|1 Cor 15:10|Col 1:28-29|1 Tim 1:14|Heb 4:16
2 Cor	12	9	for	Ps 8:2|Isa 35:3-4|Isa 40:29-31|Isa 41:13-16|Dan 10:16-19|Eph 3:16|Phil 4:13|Col 1:11|Heb 11:34
2 Cor	12	9	Most	2 Cor 12:10,15|Matt 5:11-12
2 Cor	12	9	glory	2 Cor 12:5|2 Cor 11:30
2 Cor	12	9	the power	2 Kgs 2:15|Isa 4:5-6|Isa 11:2|Zeph 3:17|Matt 28:18,20|1 Pet 4:13-14
2 Cor	12	10	I take	2 Cor 1:4|2 Cor 4:8-10,17|2 Cor 7:4|Acts 5:41|Rom 5:3|Rom 8:35-39|Phil 1:29|Phil 2:17-18|Col 1:24|Jas 1:2|1 Pet 1:6-7|1 Pet 4:13-14
2 Cor	12	10	in infirmities	2 Cor 11:23-30
2 Cor	12	10	for Christ's	2 Cor 4:5,11|2 Cor 10:18|Luke 6:22|John 15:21|1 Cor 4:10|Rev 2:3
2 Cor	12	10	for when	2 Cor 12:9|2 Cor 13:4,9|Eph 6:10
2 Cor	12	11	become	2 Cor 1:6|2 Cor 11:1,16-17
2 Cor	12	11	for in	2 Cor 12:12|2 Cor 11:5|1 Cor 3:4-7,22|Gal 2:6-14
2 Cor	12	11	though	Luke 17:10|1 Cor 3:7|1 Cor 15:8-10|Eph 3:8
2 Cor	12	12	Truly the signs of an apostle were wrought among you in all patience, in signs, and wonders, and mighty deeds.	2 Cor 4:2|2 Cor 6:4-10|2 Cor 11:4,6|Rom 15:18-19|1 Cor 1:5-7|1 Cor 9:2|1 Cor 14:18
2 Cor	12	13	I myself	2 Cor 12:14|2 Cor 11:8-9|1 Cor 9:6,12,15-18
2 Cor	12	13	forgive	2 Cor 11:7
2 Cor	12	14	the third	2 Cor 1:15|2 Cor 13:1|1 Cor 4:19|1 Cor 11:34|1 Cor 16:5
2 Cor	12	14	for I	Prov 11:30|Acts 20:33|1 Cor 10:33|Phil 4:1,17|1 Thess 2:5-6,8,19-20|1 Pet 5:2-4
2 Cor	12	14	for the	Gen 24:35-36|Gen 31:14-15|Prov 13:22|Prov 19:14|1 Cor 4:14-15|1 Thess 2:11
2 Cor	12	15	will	2 Cor 12:9|2 Cor 1:6,14|2 Cor 2:3|2 Cor 7:3|John 10:10-11|Gal 4:10|Phil 2:17|Col 1:24|1 Thess 2:8|2 Tim 2:10
2 Cor	12	15	you	2 Cor 12:14|Heb 13:17
2 Cor	12	15	though	2 Cor 6:12-13|2 Sam 13:39|2 Sam 17:1-4|2 Sam 18:33|1 Cor 4:8-18
2 Cor	12	16	I did not	2 Cor 12:13|2 Cor 11:9-10
2 Cor	12	16	being	2 Cor 1:12|2 Cor 4:2|2 Cor 7:2|2 Cor 10:2-3|1 Thess 2:3,5|1 Pet 2:3
2 Cor	12	17	Did I make a gain of you by any of them whom I sent unto you?	2 Cor 12:18|2 Kgs 5:16,20-27|1 Cor 4:17|1 Cor 16:10
2 Cor	12	18	Titus	2 Cor 2:12-13|2 Cor 7:2,6
2 Cor	12	18	with	2 Cor 8:6,18
2 Cor	12	18	walked we not in the same spirit	2 Cor 8:6,16-23|Phil 2:19-22
2 Cor	12	18	in the same steps	Num 16:15|1 Sam 12:3-4|Neh 5:14|Acts 20:33-35|Rom 4:12|1 Pet 2:21
2 Cor	12	19	think	2 Cor 3:1|2 Cor 5:12
2 Cor	12	19	we speak	2 Cor 11:10,31|Rom 9:1
2 Cor	12	19	but	2 Cor 5:13|2 Cor 10:8|2 Cor 13:10|1 Cor 9:12-23|1 Cor 10:33|1 Cor 14:26
2 Cor	12	19	dearly	2 Cor 12:15|2 Cor 7:1|Rom 12:19|1 Cor 10:14|Phil 4:1
2 Cor	12	20	I shall not	2 Cor 12:21|2 Cor 13:9
2 Cor	12	20	and that	2 Cor 1:23-24|2 Cor 2:1-3|2 Cor 10:2,6,8-9|2 Cor 13:2,10|1 Cor 4:18-21|1 Cor 5:3-5
2 Cor	12	20	debates	1 Cor 1:11|1 Cor 3:3-4|1 Cor 4:6-8,18|1 Cor 6:7-8|1 Cor 11:16-19|1 Cor 14:36-37|Gal 5:15,19-21|Gal 5:26|Eph 4:31-32|Jas 3:14-16|Jas 4:1-5|1 Pet 2:1
2 Cor	12	20	whisperings	Ps 41:7|Prov 16:28|Rom 1:29
2 Cor	12	20	swellings	2 Pet 2:18|Jude 1:16
2 Cor	12	21	my God	2 Cor 12:7|2 Cor 8:24|2 Cor 9:3-4
2 Cor	12	21	that I	2 Cor 2:1-4|Exod 32:31|Deut 9:15,25|1 Sam 15:35|Ezra 9:3|Ezra 10:1|Ps 119:136|Jer 9:1|Jer 13:17|Luke 9:41-42|Rom 9:2|Phil 3:18-19
2 Cor	12	21	sinned	2 Cor 13:2
2 Cor	12	21	and have not	2 Cor 2:5-11|2 Cor 7:9-11|2 Cor 10:6|1 Cor 6:9-11|Rev 22:20
2 Cor	12	21	uncleanness	Rom 13:13|1 Cor 5:1,9-11|1 Cor 6:15-18|Gal 5:19|Eph 5:5-6|Col 3:5|1 Thess 4:3-7|Heb 13:4|1 Pet 4:2-3|2 Pet 2:10-14,18|Jude 1:7,23|Rev 21:8|Rev 22:15
2 Cor	13	1	the third	2 Cor 12:14
2 Cor	13	1	In	Num 35:30|Deut 17:6|Deut 19:15|1 Kgs 21:10,13|Matt 18:16|Matt 26:60-61|John 8:17-18|Heb 10:28-29
2 Cor	13	2	told	2 Cor 1:23|2 Cor 10:1-2,8-11|2 Cor 12:20|1 Cor 4:19-21|1 Cor 5:5
2 Cor	13	2	heretofore	2 Cor 12:21
2 Cor	13	3	ye seek	2 Cor 10:8-10
2 Cor	13	3	Christ	2 Cor 2:10|Matt 10:20|Matt 18:18-20|Luke 21:15|1 Cor 5:4-5
2 Cor	13	3	which	2 Cor 2:6|2 Cor 3:1-3|2 Cor 12:12|1 Cor 9:1-3
2 Cor	13	4	he was	Luke 22:43-44|John 10:18|1 Cor 15:43|Phil 2:7-8|Heb 5:7|1 Pet 3:18
2 Cor	13	4	yet	Acts 2:36|Acts 4:10-12|Rom 6:4,9-10|Rom 14:9|Eph 1:19-23|Phil 2:9-11|1 Pet 3:18,22|Rev 1:17-18
2 Cor	13	4	we also	2 Cor 4:7-12|2 Cor 10:3-4,10|1 Cor 2:3
2 Cor	13	4	in him	Phil 3:10|2 Tim 2:11-12
2 Cor	13	4	but	Acts 3:16|Rom 6:8-11
2 Cor	13	5	Examine	Ps 17:3|Ps 26:2|Ps 119:59|Ps 139:23-24|Lam 3:40|Ezek 18:28|Hag 1:5,7|1 Cor 11:28,31|Gal 6:4|Heb 4:1|Heb 12:15|1 John 3:20-21|Rev 2:5|Rev 3:2-3
2 Cor	13	5	in the faith	Col 1:23|Col 2:7|1 Tim 2:15|Titus 1:13|Titus 2:2|1 Pet 5:9
2 Cor	13	5	Know	1 Cor 3:16|1 Cor 6:2,15,19|1 Cor 9:24|Jas 4:4
2 Cor	13	5	Jesus Christ	2 Cor 6:16|John 6:56|John 14:23|John 15:4|John 17:23,26|Rom 8:10|Gal 2:20|Gal 4:19|Eph 2:20-22|Eph 3:17|Col 1:27|Col 2:19|1 Pet 2:4-5
2 Cor	13	5	reprobates	2 Cor 13:6-7|Jer 6:30|Rom 1:28|2 Tim 3:8|Titus 1:16|1 Cor 9:27|Heb 6:8
2 Cor	13	6	But I trust that ye shall know that we are not reprobates.	2 Cor 13:3-4,10|2 Cor 12:20
2 Cor	13	7	I pray	2 Cor 13:9|1 Chr 4:10|Matt 6:13|John 17:15|Phil 1:9-11|1 Thess 5:23|2 Tim 4:18
2 Cor	13	7	approved	2 Cor 6:4|2 Cor 10:18|Rom 16:10|1 Cor 11:19|2 Tim 2:15|Jas 1:12
2 Cor	13	7	honest	2 Cor 8:21|Rom 12:17|Rom 13:13|Phil 4:8|1 Tim 2:2|1 Pet 2:12
2 Cor	13	7	as reprobates	2 Cor 6:8-9|2 Cor 10:10|1 Cor 4:9-13
2 Cor	13	8	For we can do nothing against the truth, but for the truth.	2 Cor 13:10|2 Cor 10:8|Num 16:28-35|1 Kgs 22:28|2 Kgs 1:9-13|2 Kgs 2:23-25|Prov 21:30|Prov 26:2|Mark 9:39|Mark 16:17-19|Luke 9:49-56|Acts 4:28-30|Acts 5:1-11|Acts 13:3-12|Acts 19:11-17|1 Cor 5:4-5|1 Tim 1:20|Heb 2:3-4
2 Cor	13	9	when	2 Cor 13:8|2 Cor 11:30|2 Cor 12:5-10|1 Cor 4:10
2 Cor	13	9	even	2 Cor 13:7,11|2 Cor 7:1|Eph 4:13|Phil 3:12-15|Col 1:28|Col 4:12|1 Thess 3:10|2 Tim 3:17|Heb 6:1|Heb 12:23|Heb 13:21|1 Pet 5:10
2 Cor	13	10	I write	2 Cor 2:3|2 Cor 10:2|2 Cor 12:20-21|1 Cor 4:21
2 Cor	13	10	lest	2 Cor 13:2,8|Titus 1:13
2 Cor	13	10	according	2 Cor 10:8
2 Cor	13	11	farewell	Luke 9:61|Acts 15:29|Acts 18:21|Acts 23:30|Phil 4:4|1 Thess 5:16
2 Cor	13	11	Be perfect	2 Cor 13:9|Matt 5:48|John 17:23|Jas 1:4|1 Pet 5:10
2 Cor	13	11	be of good	2 Cor 1:4|Mark 10:49|Rom 15:13|1 Thess 4:18|2 Thess 2:16-17
2 Cor	13	11	be of one	Rom 12:16,18|Rom 15:5-6|1 Cor 1:10|Eph 4:3|Phil 1:27|Phil 2:1-3|Phil 3:16|Phil 4:2|1 Pet 3:8
2 Cor	13	11	live	Gen 37:4|Gen 45:24|Mark 9:50|Rom 12:18|Rom 14:19|1 Thess 5:13|2 Tim 2:22|Heb 12:14|Jas 3:17-18|1 Pet 3:11
2 Cor	13	11	the God	Rom 15:33|Rom 16:20|Phil 4:9|1 Thess 5:23|Heb 13:20|1 John 4:8-16
2 Cor	13	11	with	2 Cor 13:14|Matt 1:23|2 Thess 3:16|Rev 22:21
2 Cor	13	12	Greet one another with an holy kiss.	Rom 16:16|1 Cor 16:20|1 Thess 5:26|1 Pet 5:14
2 Cor	13	13	All the saints salute you.	Rom 16:16,21-23|Phil 4:21-22|Phlm 1:23-24|Heb 13:24|1 Pet 5:13|2 John 1:13|3 John 1:14
2 Cor	13	14	The grace	Num 6:23-27|Matt 28:19|John 1:16-17|Rom 1:7|Rom 16:20,24|1 Cor 16:23|Rev 1:4-5
2 Cor	13	14	the love	Rom 5:5|Rom 8:39|Eph 6:23|1 John 3:16|Jude 1:21
2 Cor	13	14	the communion	John 4:10,14|John 7:38|John 14:15-17|Rom 8:9,14-17|1 Cor 3:16|1 Cor 6:19|1 Cor 12:13|Gal 5:22|Eph 2:18,22|Eph 5:9|Phil 2:1|1 John 1:3|1 John 3:24
2 Cor	13	14	Amen	Matt 6:13|Matt 28:20|Rom 16:20,27|1 Cor 14:16
Gal	1	1	an	Rom 1:1|1 Cor 1:1
Gal	1	1	not	Gal 1:11-12,17
Gal	1	1	neither	Acts 1:16-26|Acts 13:2-4
Gal	1	1	but	Acts 9:6,15-16|Acts 22:10,14-21|Acts 26:16-18|Rom 1:4-5|2 Cor 3:1-3|Eph 3:8|1 Tim 1:11-14|2 Tim 1:1|Titus 1:3
Gal	1	1	and	Matt 28:18-20|John 5:19|John 10:30|John 20:21
Gal	1	1	raised	Acts 2:24-32|Acts 3:15|Rom 4:24-25|Rom 10:9|Rom 14:9|Eph 1:19-20|Heb 13:20|1 Pet 1:21|Rev 1:5,18|Rev 2:8
Gal	1	2	all	Phil 2:22|Phil 4:21
Gal	1	2	churches	Acts 9:31|Acts 15:41|Acts 16:5-6|Acts 18:23|1 Cor 16:1
Gal	1	3	Grace be to you and peace from God the Father, and from our Lord Jesus Christ,	Rom 1:7-15|1 Cor 1:3|2 Cor 1:2|2 Cor 13:14|Eph 1:2|Phil 1:2|Col 1:2|1 Thess 1:1|2 Thess 1:2|2 John 1:3
Gal	1	4	gave	Gal 2:20|Matt 20:28|Matt 26:28|Mark 10:45|Luke 22:19|John 10:11,17-18|Rom 4:25|Eph 5:2|1 Tim 2:6|Titus 2:14|Heb 9:14|Heb 10:9-10|1 Pet 2:24|1 Pet 3:18|1 John 2:2|1 John 3:16|Rev 1:5
Gal	1	4	from	Gal 6:14|Isa 65:17|John 12:31|John 14:30|John 15:18-19|John 17:14-15|Rom 12:2|2 Cor 4:4|Eph 2:2|Eph 6:12|Heb 2:5|Heb 6:5|Jas 4:4|1 John 2:15-17|1 John 5:4-5,19|1 John 5:20|Rev 5:9|Rev 7:9
Gal	1	4	according	Ps 40:8|Matt 26:42|Luke 22:42|John 5:30|John 6:38|John 14:30-31|Rom 8:3,27,32|Eph 1:3,11|Heb 10:4-10
Gal	1	4	our	Matt 6:9|Rom 1:7|Eph 1:2|Phil 4:20|1 Thess 3:11,13|2 Thess 2:16
Gal	1	5	whom	1 Chr 29:13|Ps 41:13|Ps 72:19|Isa 24:15|Isa 42:12|Matt 6:13|Luke 2:14|Rom 11:36|Rom 16:27|Eph 1:12|Phil 4:20|1 Tim 1:17|2 Tim 4:18|Heb 13:21|1 Pet 5:11|2 Pet 3:18|Jude 1:25|Rev 4:9-11|Rev 5:12|Rev 7:12|Rev 14:7
Gal	1	5	Amen	Matt 28:20
Gal	1	6	marvel	Mark 6:6|John 9:30
Gal	1	6	so	Gal 3:1-5|Gal 4:9-15|Gal 5:4,7|Ps 106:13|Isa 29:13|Jer 2:12-13
Gal	1	6	that called	Gal 5:8|1 Cor 4:15|2 Thess 2:14|2 Tim 1:9|1 Pet 1:15|2 Pet 1:3
Gal	1	6	the grace	Acts 15:11|Rom 5:2|1 Tim 1:14|2 Tim 2:1|Rev 22:21
Gal	1	6	unto	Rom 10:3|2 Cor 11:4
Gal	1	7	but	Gal 2:4|Gal 4:17|Gal 5:10,12|Gal 6:12-13,17|Acts 15:1-5,24|Acts 20:30|Rom 16:17-18|2 Cor 11:13
Gal	1	7	pervert	Gal 5:10,12|Jer 23:26|Matt 24:24|Acts 13:10|Acts 15:1,24|2 Cor 2:17|2 Cor 4:2|1 Tim 4:1-3|2 Tim 2:18|2 Tim 3:8-9|2 Tim 4:3-4|Titus 1:10-11|2 Pet 2:1-3|1 John 2:18-19,26|1 John 4:1|2 John 1:7,10|Jude 1:4|Rev 2:2,6,14-15,20|Rev 12:9|Rev 13:14|Rev 19:20|Rev 20:3
Gal	1	8	though	Gal 1:9|1 Cor 16:22|2 Cor 11:13-14|1 Tim 1:19-20|Titus 3:10|Rev 22:18-19
Gal	1	8	let	Gal 3:10,13|Gen 9:25|Deut 27:15-26|Josh 9:23|1 Sam 26:19|Neh 13:25|Matt 25:41|2 Pet 2:14
Gal	1	8	accursed	Mark 14:71|Acts 23:14|Rom 9:3|1 Cor 12:3|1 Cor 16:22
Gal	1	9	so	2 Cor 1:17|2 Cor 13:1-2|Phil 3:1|Phil 4:4
Gal	1	9	than	Deut 4:2|Deut 12:32|Deut 13:1-11|Prov 30:6|Rev 22:18-19
Gal	1	10	do I now	Acts 4:19-20|Acts 5:29|2 Cor 5:9-11|1 Thess 2:4
Gal	1	10	persuade	1 Sam 21:7|Matt 28:14|Acts 12:20|Rom 2:8|1 John 3:9
Gal	1	10	do I seek	2 Cor 12:19|1 Thess 2:4
Gal	1	10	for if	Matt 22:16|Rom 15:1-2|1 Cor 10:33|Eph 6:6|Col 3:22|Jas 4:4
Gal	1	10	the servant	Rom 1:1
Gal	1	11	that	Gal 1:1|1 Cor 2:9-10|1 Cor 11:23|1 Cor 15:1-3|Eph 3:3-8
Gal	1	13	ye	Acts 22:3-5|Acts 26:4-5
Gal	1	13	how	Acts 8:1,3|Acts 9:1-2,13-14,21,26|Acts 22:4-5|Acts 26:9-11|1 Cor 15:9|Phil 3:6|1 Tim 1:13
Gal	1	14	profited	Isa 29:13|Isa 57:12
Gal	1	14	being	Acts 22:3|Acts 26:5,9|Phil 3:4-6
Gal	1	14	traditions	Jer 15:2|Matt 15:2-3,6|Mark 7:3-13|Col 2:8|1 Pet 1:8
Gal	1	15	it	Deut 7:7-8|1 Sam 12:22|1 Chr 28:4-5|Matt 11:26|Luke 10:21|1 Cor 1:1|Eph 1:5,9|Eph 3:11
Gal	1	15	who	Isa 49:1,5|Jer 1:5|Luke 1:15-16|Acts 9:15|Acts 13:2|Acts 22:14-15|Rom 1:1
Gal	1	15	and	Rom 1:5|Rom 8:30|Rom 9:24|1 Cor 1:9,24|1 Cor 15:10|2 Thess 2:13-14|1 Tim 1:12-14|2 Tim 1:9|1 Pet 5:10
Gal	1	16	reveal	Matt 16:17|1 Cor 2:9-13|2 Cor 4:6|Eph 1:17-18|Eph 3:5-10
Gal	1	16	that	Gal 2:7-9|Acts 9:15|Acts 22:21|Acts 26:17-18|Rom 1:13-14|Rom 11:13|Rom 15:16-19|Eph 3:1,8|Col 1:25-27|1 Thess 2:16|1 Tim 2:7|2 Tim 1:11
Gal	1	16	immediately	Gal 1:11-12|Gal 2:1,6|Deut 33:9|Luke 9:23-25,59-62|Acts 26:19-20|2 Cor 5:16
Gal	1	16	flesh	Matt 16:17|Matt 26:41|1 Cor 15:50|Eph 6:12|Heb 2:14
Gal	1	17	went	Gal 1:18|Acts 9:20-25
Gal	1	17	returned	2 Cor 11:32-33
Gal	1	18	I went up	Acts 9:26-29|Acts 22:17-18
Gal	1	19	James	Matt 10:3|Mark 3:18|Luke 6:15|Acts 1:13
Gal	1	19	James the son of Alphaeus	Jas 1:1|Jude 1:1
Gal	1	19	the Lord's	Matt 13:55|Mark 6:3|1 Cor 9:5
Gal	1	20	behold	Rom 9:1|2 Cor 11:10-11,31
Gal	1	21	I came	Acts 9:30|Acts 11:25-26|Acts 13:1|Acts 15:23,41|Acts 18:18|Acts 21:3
Gal	1	21	Cilicia	Acts 6:9|Acts 21:39|Acts 22:3|Acts 23:34
